transaction_id,date,time,royalty_number,drink_type,unit_price,unit_sold,total_sale
329,2023-07-17,14:00, ,Iced Coffee,70,2,140
330,2023-09-21,14:22,3883,Latte,60,1,60
331,2023-08-12,15:44, ,Mocha,60,1,60
332,2023-09-04,12:03, ,Latte,60,1,60
333,2023-08-07,16:13,5872,Cappuccino,60,1,60
334,2023-09-15,17:54,2508,Mocha,60,1,60
335,2023-09-16,09:56,2457,Latte,60,1,60
336,2023-09-22,11:46, ,Espresso,40,1,40
336,2023-09-22,11:46, ,Latte,60,1,60
337,2023-09-08,17:17,1078,Cappuccino,60,1,60
337,2023-09-08,17:17,1078,Espresso,40,4,160
337,2023-09-08,17:17,1078,Tea,40,3,120
338,2023-07-24,16:16,8348,Latte,60,1,60
339,2023-08-14,11:45, ,Iced Coffee,70,1,70
340,2023-08-12,16:34,1883,Espresso,40,1,40
340,2023-08-12,16:34,1883,Cappuccino,60,1,60
340,2023-08-12,16:34,1883,Iced Coffee,70,1,70
340,2023-08-12,16:34,1883,Tea,40,4,160
340,2023-08-12,16:34,1883,Mocha,60,1,60
341,2023-08-13,17:12, ,Iced Coffee,70,1,70
342,2023-07-23,09:07,9588,Espresso,40,2,80
343,2023-08-26,09:53,9284,Mocha,60,1,60
344,2023-08-15,10:08,5426,Mocha,60,4,240
345,2023-09-06,15:14,1130,Latte,60,2,120
346,2023-09-09,08:05,2381,Tea,40,1,40
347,2023-07-11,15:32, ,Tea,40,1,40
347,2023-07-11,15:32, ,Iced Coffee,70,3,210
348,2023-07-11,15:59,5783,Espresso,40,1,40
348,2023-07-11,15:59,5783,Cappuccino,60,1,60
349,2023-08-06,16:44,9260,Espresso,40,1,40
350,2023-08-04,17:00,9839,Espresso,40,1,40
350,2023-08-04,17:00,9839,Mocha,60,1,60
350,2023-08-04,17:00,9839,Tea,40,1,40
350,2023-08-04,17:00,9839,Cappuccino,60,1,60
350,2023-08-04,17:00,9839,Iced Coffee,70,1,70
351,2023-07-09,17:50,4499,Latte,60,1,60
352,2023-08-28,15:04, ,Latte,60,1,60
353,2023-09-10,10:54,5362,Mocha,60,1,60
354,2023-08-08,15:32, ,Iced Coffee,70,1,70
355,2023-09-15,10:48, ,Cappuccino,60,1,60
356,2023-07-03,11:14, ,Latte,60,1,60
356,2023-07-03,11:14, ,Mocha,60,1,60
356,2023-07-03,11:14, ,Espresso,40,1,40
356,2023-07-03,11:14, ,Cappuccino,60,1,60
357,2023-09-01,17:03, ,Mocha,60,1,60
357,2023-09-01,17:03, ,Espresso,40,1,40
357,2023-09-01,17:03, ,Iced Coffee,70,1,70
357,2023-09-01,17:03, ,Cappuccino,60,1,60
358,2023-09-11,15:48,6480,Espresso,40,1,40
359,2023-08-04,09:41,7944,Tea,40,1,40
360,2023-08-19,10:49, ,Tea,40,1,40
361,2023-08-18,17:40,5834,Mocha,60,1,60
362,2023-09-23,12:26, ,Iced Coffee,70,1,70
363,2023-09-30,15:21, ,Mocha,60,1,60
364,2023-08-09,15:33,2123,Espresso,40,1,40
365,2023-07-26,12:54,6560,Latte,60,1,60
366,2023-07-17,12:52,4182,Cappuccino,60,1,60
367,2023-08-20,12:42,3385,Latte,60,1,60
367,2023-08-20,12:42,3385,Cappuccino,60,1,60
367,2023-08-20,12:42,3385,Tea,40,1,40
368,2023-07-29,11:12, ,Espresso,40,2,80
369,2023-09-22,08:30, ,Espresso,40,1,40
370,2023-09-16,08:19,4876,Iced Coffee,70,3,210
371,2023-07-17,08:22,6995,Latte,60,1,60
372,2023-07-01,15:12,6447,Mocha,60,2,120
373,2023-09-30,12:25,8546,Mocha,60,1,60
373,2023-09-30,12:25,8546,Tea,40,2,80
373,2023-09-30,12:25,8546,Iced Coffee,70,1,70
374,2023-07-14,13:04, ,Iced Coffee,70,1,70
375,2023-09-30,15:11,1239,Cappuccino,60,1,60
375,2023-09-30,15:11,1239,Mocha,60,1,60
375,2023-09-30,15:11,1239,Tea,40,2,80
375,2023-09-30,15:11,1239,Espresso,40,1,40
376,2023-09-26,11:54, ,Latte,60,1,60
377,2023-09-27,09:28,1627,Tea,40,1,40
378,2023-09-21,14:54,5892,Tea,40,1,40
379,2023-09-15,12:22,5962,Iced Coffee,70,1,70
380,2023-07-25,10:06, ,Cappuccino,60,1,60
381,2023-09-22,17:44, ,Tea,40,1,40
382,2023-07-23,12:46,5540,Espresso,40,1,40
382,2023-07-23,12:46,5540,Tea,40,1,40
382,2023-07-23,12:46,5540,Cappuccino,60,1,60
382,2023-07-23,12:46,5540,Iced Coffee,70,1,70
383,2023-08-06,10:54,1382,Tea,40,1,40
383,2023-08-06,10:54,1382,Iced Coffee,70,1,70
383,2023-08-06,10:54,1382,Latte,60,1,60
383,2023-08-06,10:54,1382,Espresso,40,1,40
383,2023-08-06,10:54,1382,Mocha,60,1,60
384,2023-08-11,13:48, ,Iced Coffee,70,1,70
384,2023-08-11,13:48, ,Mocha,60,1,60
384,2023-08-11,13:48, ,Cappuccino,60,4,240
385,2023-09-30,17:27, ,Espresso,40,3,120
386,2023-07-25,13:14, ,Espresso,40,1,40
386,2023-07-25,13:14, ,Tea,40,1,40
386,2023-07-25,13:14, ,Cappuccino,60,1,60
386,2023-07-25,13:14, ,Iced Coffee,70,1,70
386,2023-07-25,13:14, ,Latte,60,1,60
387,2023-09-17,15:14, ,Iced Coffee,70,1,70
387,2023-09-17,15:14, ,Mocha,60,2,120
387,2023-09-17,15:14, ,Tea,40,1,40
387,2023-09-17,15:14, ,Latte,60,3,180
387,2023-09-17,15:14, ,Espresso,40,1,40
388,2023-07-17,15:00,2090,Iced Coffee,70,1,70
389,2023-09-16,09:11, ,Cappuccino,60,1,60
390,2023-09-13,10:11,6196,Tea,40,1,40
391,2023-07-21,13:39, ,Mocha,60,1,60
392,2023-08-03,08:48,6110,Iced Coffee,70,1,70
393,2023-09-24,11:33,4841,Mocha,60,2,120
394,2023-08-13,13:14, ,Latte,60,2,120
395,2023-07-22,17:38,1649,Tea,40,2,80
396,2023-08-05,13:37, ,Espresso,40,2,80
396,2023-08-05,13:37, ,Mocha,60,1,60
397,2023-09-18,12:28, ,Espresso,40,1,40
398,2023-09-15,17:45,4751,Espresso,40,1,40
399,2023-08-31,13:19,2719,Latte,60,1,60
400,2023-08-27,15:33, ,Espresso,40,1,40
400,2023-08-27,15:33, ,Cappuccino,60,2,120
400,2023-08-27,15:33, ,Iced Coffee,70,3,210
400,2023-08-27,15:33, ,Mocha,60,1,60
401,2023-09-06,10:29,7875,Tea,40,1,40
401,2023-09-06,10:29,7875,Espresso,40,1,40
401,2023-09-06,10:29,7875,Iced Coffee,70,1,70
401,2023-09-06,10:29,7875,Latte,60,1,60
402,2023-07-02,10:26, ,Iced Coffee,70,1,70
402,2023-07-02,10:26, ,Latte,60,1,60
403,2023-08-07,10:35, ,Iced Coffee,70,2,140
404,2023-07-24,15:13,7541,Iced Coffee,70,1,70
405,2023-09-23,17:17,4431,Espresso,40,1,40
405,2023-09-23,17:17,4431,Cappuccino,60,1,60
405,2023-09-23,17:17,4431,Iced Coffee,70,1,70
405,2023-09-23,17:17,4431,Mocha,60,1,60
406,2023-07-24,14:45, ,Tea,40,1,40
407,2023-08-26,11:47,3829,Cappuccino,60,1,60
408,2023-07-14,11:41,6329,Latte,60,1,60
409,2023-07-02,17:10,4942,Espresso,40,3,120
410,2023-09-27,16:42, ,Tea,40,1,40
411,2023-08-30,12:01, ,Cappuccino,60,1,60
412,2023-07-23,14:23,1681,Mocha,60,1,60
413,2023-08-16,15:00,7213,Latte,60,1,60
414,2023-07-30,11:49,8881,Espresso,40,1,40
415,2023-07-17,11:33,4078,Mocha,60,1,60
416,2023-07-01,14:18, ,Iced Coffee,70,1,70
417,2023-09-24,10:50,9000,Cappuccino,60,1,60
418,2023-07-29,11:09,4383,Mocha,60,1,60
418,2023-07-29,11:09,4383,Iced Coffee,70,1,70
418,2023-07-29,11:09,4383,Latte,60,4,240
418,2023-07-29,11:09,4383,Espresso,40,3,120
419,2023-09-12,16:58,8983,Mocha,60,4,240
420,2023-09-12,08:32, ,Mocha,60,1,60
421,2023-07-05,15:24, ,Iced Coffee,70,1,70
422,2023-07-22,16:19,8968,Espresso,40,1,40
423,2023-09-29,12:36,5641,Latte,60,1,60
423,2023-09-29,12:36,5641,Cappuccino,60,1,60
423,2023-09-29,12:36,5641,Iced Coffee,70,1,70
424,2023-08-11,14:18, ,Latte,60,3,180
424,2023-08-11,14:18, ,Iced Coffee,70,3,210
424,2023-08-11,14:18, ,Espresso,40,1,40
424,2023-08-11,14:18, ,Tea,40,1,40
425,2023-08-10,16:56,4550,Iced Coffee,70,1,70
426,2023-09-22,10:57, ,Cappuccino,60,1,60
427,2023-09-26,15:25,4804,Espresso,40,4,160
428,2023-08-02,10:35,5796,Cappuccino,60,4,240
429,2023-07-01,14:55,6599,Cappuccino,60,1,60
429,2023-07-01,14:55,6599,Espresso,40,1,40
429,2023-07-01,14:55,6599,Tea,40,1,40
429,2023-07-01,14:55,6599,Latte,60,1,60
430,2023-08-09,16:41,9568,Iced Coffee,70,1,70
431,2023-09-26,14:02, ,Latte,60,4,240
432,2023-07-15,08:11, ,Espresso,40,1,40
433,2023-09-19,08:13,3326,Mocha,60,1,60
434,2023-07-29,11:43,8404,Espresso,40,1,40
435,2023-08-15,11:02,3884,Cappuccino,60,1,60
436,2023-08-30,10:02, ,Iced Coffee,70,1,70
437,2023-08-12,09:39,4497,Cappuccino,60,1,60
438,2023-07-27,17:21,3816,Mocha,60,1,60
438,2023-07-27,17:21,3816,Latte,60,2,120
438,2023-07-27,17:21,3816,Cappuccino,60,1,60
438,2023-07-27,17:21,3816,Tea,40,1,40
438,2023-07-27,17:21,3816,Iced Coffee,70,1,70
439,2023-07-15,15:53,3728,Tea,40,1,40
439,2023-07-15,15:53,3728,Iced Coffee,70,1,70
440,2023-09-03,08:01,2896,Latte,60,4,240
440,2023-09-03,08:01,2896,Cappuccino,60,1,60
441,2023-08-30,11:54,5983,Cappuccino,60,1,60
442,2023-08-02,17:18,3043,Espresso,40,1,40
443,2023-09-02,16:23, ,Cappuccino,60,1,60
444,2023-09-30,13:10,1502,Latte,60,1,60
445,2023-09-24,14:54,2761,Iced Coffee,70,1,70
446,2023-09-26,12:22,7005,Iced Coffee,70,1,70
447,2023-07-07,16:27,9767,Tea,40,2,80
448,2023-08-08,17:30,9496,Iced Coffee,70,1,70
449,2023-07-10,10:17,6598,Latte,60,1,60
450,2023-08-07,13:25,2163,Iced Coffee,70,1,70
450,2023-08-07,13:25,2163,Mocha,60,1,60
450,2023-08-07,13:25,2163,Tea,40,1,40
451,2023-08-04,17:17,3234,Tea,40,1,40
451,2023-08-04,17:17,3234,Mocha,60,2,120
451,2023-08-04,17:17,3234,Latte,60,1,60
452,2023-08-15,17:57,1960,Cappuccino,60,1,60
453,2023-09-17,13:37,6523,Latte,60,1,60
453,2023-09-17,13:37,6523,Tea,40,1,40
453,2023-09-17,13:37,6523,Mocha,60,2,120
453,2023-09-17,13:37,6523,Espresso,40,1,40
454,2023-09-17,09:20,2005,Latte,60,1,60
454,2023-09-17,09:20,2005,Espresso,40,1,40
454,2023-09-17,09:20,2005,Iced Coffee,70,3,210
455,2023-08-30,12:43, ,Cappuccino,60,4,240
456,2023-07-25,15:34,5482,Mocha,60,1,60
457,2023-09-07,15:31,2208,Tea,40,4,160
458,2023-07-06,12:51,3055,Cappuccino,60,1,60
459,2023-07-22,09:48,3870,Tea,40,1,40
459,2023-07-22,09:48,3870,Espresso,40,2,80
459,2023-07-22,09:48,3870,Latte,60,1,60
460,2023-07-20,08:31,9498,Espresso,40,1,40
461,2023-09-21,12:08, ,Cappuccino,60,3,180
462,2023-09-16,08:29,6465,Espresso,40,1,40
463,2023-09-01,12:26,3610,Mocha,60,2,120
463,2023-09-01,12:26,3610,Cappuccino,60,1,60
464,2023-08-16,17:34,5384,Latte,60,1,60
465,2023-07-10,12:23, ,Mocha,60,1,60
466,2023-08-25,14:02, ,Tea,40,2,80
467,2023-08-14,17:53, ,Espresso,40,1,40
468,2023-09-16,11:57, ,Mocha,60,1,60
469,2023-09-03,15:04, ,Cappuccino,60,1,60
470,2023-08-17,09:32,8516,Tea,40,1,40
471,2023-08-15,17:27,5330,Mocha,60,4,240
471,2023-08-15,17:27,5330,Cappuccino,60,1,60
471,2023-08-15,17:27,5330,Latte,60,1,60
472,2023-07-02,13:20,6932,Tea,40,4,160
473,2023-08-27,12:59,3985,Cappuccino,60,1,60
474,2023-09-15,12:51,6693,Mocha,60,1,60
475,2023-09-22,17:00,1533,Tea,40,1,40
476,2023-09-21,09:05,4777,Iced Coffee,70,1,70
477,2023-08-03,14:21, ,Cappuccino,60,1,60
477,2023-08-03,14:21, ,Mocha,60,1,60
477,2023-08-03,14:21, ,Latte,60,1,60
478,2023-08-10,13:57,5978,Latte,60,2,120
479,2023-09-02,14:46, ,Tea,40,1,40
480,2023-07-05,14:26, ,Espresso,40,1,40
481,2023-07-05,17:37, ,Tea,40,1,40
482,2023-07-07,13:29, ,Cappuccino,60,1,60
483,2023-07-19,11:40, ,Espresso,40,1,40
484,2023-09-18,14:36, ,Latte,60,1,60
485,2023-08-10,10:56, ,Mocha,60,1,60
486,2023-09-27,17:09,2661,Tea,40,1,40
487,2023-08-31,11:09,2642,Tea,40,1,40
488,2023-07-15,10:06,3636,Iced Coffee,70,1,70
489,2023-07-02,12:06, ,Iced Coffee,70,1,70
490,2023-07-31,14:47, ,Mocha,60,1,60
491,2023-09-25,16:49, ,Latte,60,1,60
492,2023-07-03,14:25,1903,Tea,40,1,40
493,2023-08-22,13:30,5074,Iced Coffee,70,4,280
494,2023-07-17,14:56, ,Tea,40,3,120
495,2023-07-15,14:01,7058,Iced Coffee,70,1,70
496,2023-07-08,17:11, ,Iced Coffee,70,1,70
497,2023-07-24,09:58,8884,Iced Coffee,70,1,70
498,2023-08-27,08:16,9073,Cappuccino,60,1,60
499,2023-07-16,17:53,5943,Cappuccino,60,4,240
500,2023-08-02,08:21, ,Tea,40,4,160
501,2023-08-30,09:40, ,Cappuccino,60,1,60
501,2023-08-30,09:40, ,Tea,40,1,40
502,2023-09-26,08:37,5297,Mocha,60,1,60
503,2023-07-13,09:16,2210,Mocha,60,1,60
504,2023-07-26,17:14,7678,Latte,60,1,60
505,2023-07-18,08:44,7373,Cappuccino,60,1,60
506,2023-09-12,13:56,5247,Espresso,40,1,40
507,2023-09-14,14:12, ,Iced Coffee,70,1,70
508,2023-08-29,09:59, ,Mocha,60,1,60
509,2023-07-01,11:58,5716,Iced Coffee,70,1,70
510,2023-07-20,15:05, ,Tea,40,1,40
511,2023-08-21,15:08, ,Espresso,40,1,40
511,2023-08-21,15:08, ,Tea,40,2,80
512,2023-07-17,08:25,5721,Tea,40,1,40
513,2023-07-14,09:01,7208,Cappuccino,60,2,120
514,2023-07-03,17:33,4410,Latte,60,1,60
515,2023-09-16,13:32, ,Espresso,40,1,40
516,2023-07-15,09:41,4167,Latte,60,1,60
517,2023-07-13,16:20,4799,Iced Coffee,70,1,70
517,2023-07-13,16:20,4799,Latte,60,1,60
517,2023-07-13,16:20,4799,Tea,40,1,40
518,2023-07-02,16:08, ,Latte,60,1,60
519,2023-07-16,10:41, ,Iced Coffee,70,1,70
520,2023-09-12,08:49, ,Latte,60,1,60
521,2023-09-11,10:15,7678,Mocha,60,1,60
521,2023-09-11,10:15,7678,Cappuccino,60,1,60
521,2023-09-11,10:15,7678,Iced Coffee,70,3,210
521,2023-09-11,10:15,7678,Tea,40,2,80
522,2023-09-26,09:25,9731,Tea,40,1,40
523,2023-08-19,14:13,5235,Iced Coffee,70,1,70
524,2023-07-25,09:15,5771,Espresso,40,1,40
524,2023-07-25,09:15,5771,Cappuccino,60,1,60
524,2023-07-25,09:15,5771,Tea,40,1,40
524,2023-07-25,09:15,5771,Mocha,60,1,60
524,2023-07-25,09:15,5771,Iced Coffee,70,1,70
525,2023-08-30,15:03,1679,Iced Coffee,70,2,140
526,2023-07-24,15:21,2292,Cappuccino,60,1,60
527,2023-09-02,17:35,2752,Mocha,60,1,60
528,2023-07-14,08:53,9511,Latte,60,1,60
529,2023-07-06,09:55,3392,Cappuccino,60,1,60
530,2023-08-09,12:36, ,Iced Coffee,70,1,70
531,2023-07-22,13:01, ,Espresso,40,1,40
532,2023-07-07,15:59,2889,Tea,40,1,40
533,2023-09-13,17:00,9443,Tea,40,2,80
534,2023-08-18,14:09, ,Mocha,60,1,60
535,2023-07-08,15:16,4098,Tea,40,1,40
536,2023-07-04,09:55, ,Cappuccino,60,1,60
537,2023-08-22,12:48, ,Espresso,40,1,40
538,2023-08-16,08:18, ,Cappuccino,60,1,60
539,2023-09-13,15:48,3411,Latte,60,2,120
540,2023-09-13,09:43,2896,Cappuccino,60,1,60
541,2023-07-17,16:05,3214,Espresso,40,1,40
542,2023-08-19,08:50,3241,Cappuccino,60,1,60
542,2023-08-19,08:50,3241,Iced Coffee,70,2,140
543,2023-08-02,15:26, ,Espresso,40,1,40
544,2023-08-29,17:51,4907,Cappuccino,60,1,60
545,2023-08-16,14:59, ,Cappuccino,60,1,60
546,2023-07-05,16:38, ,Mocha,60,1,60
547,2023-07-04,11:03, ,Mocha,60,1,60
548,2023-07-04,11:34, ,Espresso,40,1,40
549,2023-09-27,16:57, ,Espresso,40,1,40
550,2023-09-07,10:52,2254,Cappuccino,60,1,60
551,2023-08-17,16:04, ,Mocha,60,2,120
552,2023-08-17,11:49, ,Mocha,60,2,120
553,2023-08-20,12:14,9217,Tea,40,1,40
554,2023-09-11,09:23,5182,Latte,60,1,60
555,2023-07-21,15:36,6096,Espresso,40,1,40
556,2023-09-08,16:54,8124,Tea,40,1,40
557,2023-09-07,12:49,1700,Tea,40,1,40
558,2023-07-11,16:57,5942,Tea,40,1,40
559,2023-07-18,08:20, ,Iced Coffee,70,1,70
560,2023-09-08,12:50, ,Tea,40,2,80
561,2023-07-06,09:53,3298,Mocha,60,1,60
562,2023-08-19,17:55,4132,Iced Coffee,70,1,70
563,2023-08-24,10:51, ,Iced Coffee,70,1,70
564,2023-08-11,09:55, ,Latte,60,4,240
565,2023-09-14,14:54, ,Mocha,60,2,120
566,2023-08-11,11:13, ,Latte,60,2,120
567,2023-07-23,11:36, ,Iced Coffee,70,1,70
568,2023-07-20,08:22, ,Cappuccino,60,3,180
569,2023-09-10,10:36, ,Mocha,60,1,60
570,2023-08-25,10:36, ,Cappuccino,60,1,60
571,2023-09-25,08:43,9254,Latte,60,1,60
572,2023-07-14,10:15, ,Latte,60,1,60
573,2023-07-26,08:01,6314,Espresso,40,1,40
574,2023-08-08,13:36,3457,Iced Coffee,70,1,70
575,2023-08-12,12:21, ,Tea,40,1,40
576,2023-08-31,16:39,6484,Mocha,60,1,60
577,2023-08-11,13:42,6951,Espresso,40,1,40
577,2023-08-11,13:42,6951,Cappuccino,60,1,60
577,2023-08-11,13:42,6951,Tea,40,1,40
577,2023-08-11,13:42,6951,Iced Coffee,70,2,140
577,2023-08-11,13:42,6951,Latte,60,1,60
578,2023-07-19,09:48, ,Iced Coffee,70,1,70
579,2023-08-16,09:57, ,Mocha,60,1,60
580,2023-07-15,15:11,2197,Mocha,60,1,60
581,2023-07-12,13:16,9586,Espresso,40,1,40
581,2023-07-12,13:16,9586,Latte,60,1,60
582,2023-07-04,16:52, ,Tea,40,3,120
583,2023-09-10,10:10, ,Tea,40,1,40
583,2023-09-10,10:10, ,Espresso,40,1,40
584,2023-09-17,16:45, ,Tea,40,4,160
584,2023-09-17,16:45, ,Iced Coffee,70,1,70
585,2023-07-13,15:49, ,Tea,40,1,40
586,2023-07-08,09:18, ,Espresso,40,1,40
586,2023-07-08,09:18, ,Mocha,60,1,60
586,2023-07-08,09:18, ,Latte,60,1,60
586,2023-07-08,09:18, ,Tea,40,1,40
587,2023-09-20,08:03,2813,Mocha,60,3,180
587,2023-09-20,08:03,2813,Tea,40,1,40
587,2023-09-20,08:03,2813,Cappuccino,60,1,60
587,2023-09-20,08:03,2813,Latte,60,1,60
587,2023-09-20,08:03,2813,Iced Coffee,70,1,70
588,2023-09-25,14:51,4558,Espresso,40,1,40
589,2023-09-19,12:14,4008,Iced Coffee,70,1,70
590,2023-09-18,10:55, ,Latte,60,1,60
591,2023-09-03,14:58,8027,Espresso,40,3,120
591,2023-09-03,14:58,8027,Iced Coffee,70,3,210
591,2023-09-03,14:58,8027,Tea,40,1,40
591,2023-09-03,14:58,8027,Mocha,60,1,60
592,2023-07-11,17:19,6336,Tea,40,1,40
593,2023-08-01,15:26, ,Mocha,60,3,180
594,2023-08-15,10:52,7533,Mocha,60,1,60
594,2023-08-15,10:52,7533,Espresso,40,1,40
594,2023-08-15,10:52,7533,Iced Coffee,70,1,70
594,2023-08-15,10:52,7533,Tea,40,1,40
594,2023-08-15,10:52,7533,Latte,60,1,60
595,2023-08-09,11:17,3058,Tea,40,1,40
595,2023-08-09,11:17,3058,Mocha,60,1,60
595,2023-08-09,11:17,3058,Iced Coffee,70,1,70
595,2023-08-09,11:17,3058,Latte,60,1,60
595,2023-08-09,11:17,3058,Cappuccino,60,1,60
596,2023-09-23,11:56, ,Tea,40,1,40
597,2023-08-18,10:42, ,Iced Coffee,70,3,210
598,2023-07-30,13:59, ,Tea,40,1,40
599,2023-08-13,11:56,9471,Iced Coffee,70,1,70
599,2023-08-13,11:56,9471,Espresso,40,1,40
599,2023-08-13,11:56,9471,Cappuccino,60,1,60
599,2023-08-13,11:56,9471,Mocha,60,1,60
600,2023-09-10,13:44,8626,Espresso,40,1,40
600,2023-09-10,13:44,8626,Cappuccino,60,1,60
600,2023-09-10,13:44,8626,Tea,40,3,120
600,2023-09-10,13:44,8626,Latte,60,2,120
601,2023-07-01,10:48, ,Cappuccino,60,1,60
602,2023-07-09,12:15, ,Latte,60,1,60
603,2023-09-23,09:52,6052,Iced Coffee,70,1,70
604,2023-09-19,08:35,9631,Espresso,40,2,80
605,2023-08-15,14:37, ,Iced Coffee,70,1,70
606,2023-08-27,12:14, ,Latte,60,3,180
607,2023-08-08,15:53, ,Tea,40,1,40
607,2023-08-08,15:53, ,Mocha,60,1,60
607,2023-08-08,15:53, ,Cappuccino,60,1,60
607,2023-08-08,15:53, ,Espresso,40,1,40
607,2023-08-08,15:53, ,Latte,60,1,60
608,2023-09-29,12:36,9111,Mocha,60,1,60
608,2023-09-29,12:36,9111,Latte,60,1,60
608,2023-09-29,12:36,9111,Espresso,40,1,40
609,2023-08-24,15:05,9606,Mocha,60,1,60
609,2023-08-24,15:05,9606,Tea,40,1,40
609,2023-08-24,15:05,9606,Latte,60,1,60
610,2023-07-25,16:23,9807,Cappuccino,60,1,60
611,2023-08-22,11:00, ,Mocha,60,1,60
612,2023-09-06,09:50, ,Espresso,40,2,80
613,2023-08-14,14:22, ,Latte,60,1,60
614,2023-09-21,15:40,8477,Latte,60,1,60
615,2023-08-27,13:49, ,Mocha,60,1,60
616,2023-07-15,14:12,9878,Mocha,60,1,60
617,2023-07-09,10:31,6752,Tea,40,1,40
618,2023-08-19,15:17, ,Espresso,40,1,40
619,2023-07-07,13:25,1017,Latte,60,1,60
620,2023-09-30,14:58, ,Espresso,40,1,40
621,2023-07-08,17:23,8487,Mocha,60,1,60
622,2023-08-30,15:26,6061,Mocha,60,1,60
623,2023-07-04,10:17,8977,Latte,60,2,120
624,2023-07-08,16:22, ,Espresso,40,1,40
625,2023-07-25,17:34,4172,Cappuccino,60,1,60
625,2023-07-25,17:34,4172,Espresso,40,1,40
625,2023-07-25,17:34,4172,Iced Coffee,70,2,140
625,2023-07-25,17:34,4172,Tea,40,1,40
625,2023-07-25,17:34,4172,Latte,60,3,180
626,2023-09-14,08:10, ,Iced Coffee,70,2,140
627,2023-09-29,13:06, ,Cappuccino,60,1,60
628,2023-09-03,14:37, ,Latte,60,1,60
629,2023-09-19,08:54,8523,Mocha,60,1,60
629,2023-09-19,08:54,8523,Cappuccino,60,2,120
629,2023-09-19,08:54,8523,Iced Coffee,70,1,70
629,2023-09-19,08:54,8523,Espresso,40,1,40
630,2023-08-29,14:20, ,Mocha,60,1,60
631,2023-08-02,13:33,5337,Tea,40,1,40
632,2023-07-04,13:54,9855,Mocha,60,1,60
632,2023-07-04,13:54,9855,Espresso,40,2,80
632,2023-07-04,13:54,9855,Latte,60,1,60
633,2023-07-16,09:46,8624,Cappuccino,60,4,240
634,2023-08-09,15:44,9069,Tea,40,1,40
635,2023-09-19,11:18,8131,Latte,60,1,60
636,2023-08-01,08:32, ,Mocha,60,2,120
637,2023-08-09,14:41,3349,Iced Coffee,70,1,70
638,2023-09-03,16:45, ,Cappuccino,60,1,60
639,2023-08-01,17:36, ,Tea,40,1,40
640,2023-09-24,14:49,9225,Tea,40,1,40
641,2023-09-01,08:28, ,Latte,60,1,60
642,2023-07-17,13:38,3049,Mocha,60,1,60
642,2023-07-17,13:38,3049,Tea,40,1,40
643,2023-07-22,15:57,4950,Latte,60,1,60
643,2023-07-22,15:57,4950,Espresso,40,1,40
643,2023-07-22,15:57,4950,Cappuccino,60,1,60
643,2023-07-22,15:57,4950,Iced Coffee,70,1,70
644,2023-09-09,16:09,5761,Tea,40,1,40
645,2023-07-06,14:36, ,Iced Coffee,70,1,70
646,2023-09-18,17:59, ,Tea,40,1,40
647,2023-09-21,14:54, ,Tea,40,1,40
648,2023-09-04,08:23,9915,Tea,40,1,40
649,2023-07-01,16:44, ,Tea,40,1,40
650,2023-08-24,09:21, ,Mocha,60,3,180
651,2023-07-31,09:35,7030,Tea,40,1,40
651,2023-07-31,09:35,7030,Iced Coffee,70,1,70
651,2023-07-31,09:35,7030,Mocha,60,1,60
652,2023-08-22,17:50,8386,Espresso,40,1,40
653,2023-08-05,12:27,6269,Mocha,60,1,60
653,2023-08-05,12:27,6269,Cappuccino,60,1,60
653,2023-08-05,12:27,6269,Espresso,40,3,120
653,2023-08-05,12:27,6269,Iced Coffee,70,1,70
654,2023-09-19,11:17, ,Tea,40,1,40
655,2023-08-24,11:02, ,Mocha,60,1,60
655,2023-08-24,11:02, ,Cappuccino,60,1,60
656,2023-08-16,12:39, ,Iced Coffee,70,1,70
657,2023-08-25,12:52,6712,Tea,40,2,80
657,2023-08-25,12:52,6712,Mocha,60,1,60
657,2023-08-25,12:52,6712,Latte,60,1,60
657,2023-08-25,12:52,6712,Espresso,40,1,40
657,2023-08-25,12:52,6712,Cappuccino,60,1,60
658,2023-08-27,17:08,3030,Espresso,40,2,80
659,2023-07-03,10:24, ,Espresso,40,1,40
660,2023-09-27,15:58, ,Iced Coffee,70,1,70
660,2023-09-27,15:58, ,Mocha,60,1,60
660,2023-09-27,15:58, ,Espresso,40,1,40
661,2023-09-25,17:22, ,Tea,40,1,40
662,2023-09-30,09:57,6346,Tea,40,1,40
662,2023-09-30,09:57,6346,Latte,60,1,60
662,2023-09-30,09:57,6346,Iced Coffee,70,1,70
662,2023-09-30,09:57,6346,Mocha,60,3,180
662,2023-09-30,09:57,6346,Espresso,40,1,40
663,2023-08-11,16:11,5834,Mocha,60,4,240
664,2023-09-21,08:29,1292,Cappuccino,60,1,60
665,2023-09-08,12:16, ,Latte,60,1,60
666,2023-08-26,09:23, ,Mocha,60,3,180
667,2023-08-26,09:40, ,Latte,60,1,60
667,2023-08-26,09:40, ,Tea,40,1,40
667,2023-08-26,09:40, ,Mocha,60,1,60
668,2023-07-09,12:58,4182,Iced Coffee,70,2,140
669,2023-07-12,15:53,9210,Espresso,40,1,40
670,2023-09-24,10:08, ,Mocha,60,1,60
671,2023-08-09,08:19, ,Latte,60,1,60
672,2023-07-23,16:56,3376,Mocha,60,1,60
673,2023-09-07,14:39,5453,Espresso,40,1,40
674,2023-09-10,08:46,3308,Cappuccino,60,1,60
