transaction_id,date,time,royalty_number,drink_type,unit_price,unit_sold,total_sale
333,2023-07-04,17:30, ,Iced Coffee,70,1,70
334,2023-09-01,11:34,6799,Tea,40,2,80
335,2023-08-04,12:03,6348,Iced Coffee,70,1,70
335,2023-08-04,12:03,6348,Espresso,40,1,40
335,2023-08-04,12:03,6348,Latte,60,1,60
335,2023-08-04,12:03,6348,Mocha,60,1,60
335,2023-08-04,12:03,6348,Cappuccino,60,2,120
336,2023-08-19,11:45,6171,Latte,60,1,60
337,2023-08-12,12:55, ,Latte,60,1,60
338,2023-08-30,10:03, ,Espresso,40,1,40
339,2023-07-05,12:44,9019,Tea,40,2,80
339,2023-07-05,12:44,9019,Mocha,60,1,60
340,2023-07-22,14:35,2716,Mocha,60,1,60
341,2023-09-11,15:46,6561,Cappuccino,60,1,60
342,2023-07-20,08:34, ,Iced Coffee,70,1,70
343,2023-07-02,10:58, ,Latte,60,1,60
344,2023-07-19,13:24, ,Latte,60,3,180
344,2023-07-19,13:24, ,Mocha,60,3,180
344,2023-07-19,13:24, ,Tea,40,1,40
345,2023-09-08,12:21, ,Tea,40,1,40
346,2023-08-25,15:07,9825,Espresso,40,1,40
347,2023-08-19,17:26,8587,Espresso,40,1,40
348,2023-09-30,13:02,6736,Cappuccino,60,2,120
348,2023-09-30,13:02,6736,Espresso,40,1,40
348,2023-09-30,13:02,6736,Mocha,60,1,60
348,2023-09-30,13:02,6736,Latte,60,2,120
349,2023-09-14,17:36,2814,Espresso,40,3,120
349,2023-09-14,17:36,2814,Latte,60,1,60
349,2023-09-14,17:36,2814,Cappuccino,60,3,180
349,2023-09-14,17:36,2814,Mocha,60,2,120
349,2023-09-14,17:36,2814,Tea,40,1,40
350,2023-07-04,14:23,1887,Iced Coffee,70,4,280
351,2023-09-13,08:46,6041,Latte,60,1,60
352,2023-09-28,08:39, ,Mocha,60,1,60
352,2023-09-28,08:39, ,Cappuccino,60,1,60
352,2023-09-28,08:39, ,Latte,60,1,60
353,2023-07-20,11:58, ,Cappuccino,60,1,60
353,2023-07-20,11:58, ,Latte,60,1,60
353,2023-07-20,11:58, ,Iced Coffee,70,1,70
353,2023-07-20,11:58, ,Espresso,40,1,40
354,2023-09-24,09:06,5683,Cappuccino,60,4,240
355,2023-08-09,13:46, ,Tea,40,1,40
356,2023-08-14,08:10, ,Latte,60,2,120
357,2023-07-07,16:33, ,Iced Coffee,70,1,70
358,2023-09-01,11:04, ,Tea,40,1,40
359,2023-07-27,11:41, ,Mocha,60,1,60
359,2023-07-27,11:41, ,Tea,40,1,40
359,2023-07-27,11:41, ,Latte,60,2,120
359,2023-07-27,11:41, ,Espresso,40,1,40
359,2023-07-27,11:41, ,Cappuccino,60,1,60
360,2023-07-01,08:15,3087,Espresso,40,1,40
361,2023-08-06,16:42,9524,Espresso,40,1,40
362,2023-08-24,08:26,5486,Cappuccino,60,1,60
363,2023-09-17,11:36,3636,Mocha,60,1,60
364,2023-08-07,10:58, ,Latte,60,1,60
364,2023-08-07,10:58, ,Mocha,60,1,60
364,2023-08-07,10:58, ,Tea,40,3,120
364,2023-08-07,10:58, ,Iced Coffee,70,1,70
365,2023-08-06,10:46,7446,Latte,60,1,60
366,2023-09-28,16:37,8308,Iced Coffee,70,1,70
367,2023-07-24,09:34, ,Cappuccino,60,1,60
367,2023-07-24,09:34, ,Mocha,60,1,60
367,2023-07-24,09:34, ,Espresso,40,1,40
367,2023-07-24,09:34, ,Tea,40,1,40
368,2023-09-23,10:17, ,Latte,60,1,60
368,2023-09-23,10:17, ,Iced Coffee,70,1,70
368,2023-09-23,10:17, ,Cappuccino,60,1,60
369,2023-07-19,16:11, ,Mocha,60,4,240
370,2023-09-13,13:28, ,Mocha,60,1,60
370,2023-09-13,13:28, ,Cappuccino,60,1,60
370,2023-09-13,13:28, ,Espresso,40,1,40
371,2023-09-28,14:07, ,Mocha,60,1,60
372,2023-08-14,10:54,8091,Tea,40,2,80
373,2023-08-01,15:45,6632,Espresso,40,1,40
373,2023-08-01,15:45,6632,Latte,60,1,60
373,2023-08-01,15:45,6632,Cappuccino,60,1,60
374,2023-09-30,16:10, ,Tea,40,2,80
375,2023-09-15,10:18, ,Espresso,40,1,40
376,2023-07-12,08:53,4944,Latte,60,1,60
377,2023-07-25,13:36,9289,Cappuccino,60,1,60
378,2023-09-29,17:50,7026,Espresso,40,1,40
379,2023-09-27,10:17, ,Tea,40,1,40
380,2023-07-27,08:58,2737,Iced Coffee,70,2,140
381,2023-07-05,13:50,3093,Tea,40,1,40
382,2023-08-26,10:22, ,Espresso,40,1,40
383,2023-07-01,17:47, ,Latte,60,2,120
384,2023-07-21,10:30, ,Mocha,60,1,60
385,2023-08-25,13:19, ,Tea,40,1,40
385,2023-08-25,13:19, ,Espresso,40,3,120
385,2023-08-25,13:19, ,Iced Coffee,70,2,140
386,2023-07-11,15:27, ,Tea,40,1,40
387,2023-07-06,15:01, ,Cappuccino,60,1,60
388,2023-08-29,10:25,3702,Iced Coffee,70,1,70
389,2023-07-10,14:05, ,Tea,40,1,40
390,2023-08-24,16:32,7546,Espresso,40,1,40
391,2023-08-31,16:24,5688,Espresso,40,1,40
391,2023-08-31,16:24,5688,Cappuccino,60,1,60
391,2023-08-31,16:24,5688,Iced Coffee,70,1,70
391,2023-08-31,16:24,5688,Latte,60,2,120
391,2023-08-31,16:24,5688,Mocha,60,1,60
392,2023-09-23,08:27, ,Latte,60,3,180
393,2023-08-08,08:35, ,Espresso,40,1,40
394,2023-09-22,14:47,8449,Tea,40,1,40
395,2023-09-22,08:39,8970,Mocha,60,1,60
396,2023-08-03,09:36, ,Latte,60,1,60
396,2023-08-03,09:36, ,Iced Coffee,70,1,70
396,2023-08-03,09:36, ,Tea,40,1,40
397,2023-09-07,08:11,6655,Tea,40,1,40
398,2023-09-14,17:10,5192,Cappuccino,60,1,60
399,2023-08-16,17:58,5779,Latte,60,4,240
400,2023-08-16,17:23, ,Mocha,60,3,180
401,2023-07-22,11:17, ,Espresso,40,1,40
402,2023-08-19,17:52,1613,Latte,60,1,60
403,2023-07-09,13:08,8582,Latte,60,1,60
404,2023-07-26,14:33,5273,Latte,60,1,60
405,2023-07-13,14:51, ,Espresso,40,1,40
406,2023-09-04,10:50, ,Iced Coffee,70,1,70
406,2023-09-04,10:50, ,Espresso,40,1,40
406,2023-09-04,10:50, ,Tea,40,1,40
406,2023-09-04,10:50, ,Mocha,60,1,60
406,2023-09-04,10:50, ,Latte,60,1,60
407,2023-09-23,17:19, ,Tea,40,1,40
407,2023-09-23,17:19, ,Latte,60,1,60
407,2023-09-23,17:19, ,Mocha,60,1,60
407,2023-09-23,17:19, ,Cappuccino,60,1,60
408,2023-09-14,13:38,5210,Espresso,40,1,40
409,2023-07-21,12:48,5647,Iced Coffee,70,2,140
409,2023-07-21,12:48,5647,Latte,60,1,60
409,2023-07-21,12:48,5647,Cappuccino,60,1,60
410,2023-08-23,10:08, ,Mocha,60,1,60
411,2023-07-30,11:00, ,Latte,60,1,60
412,2023-08-02,17:30, ,Espresso,40,1,40
412,2023-08-02,17:30, ,Mocha,60,1,60
413,2023-09-27,17:06,9945,Mocha,60,1,60
414,2023-07-08,11:43, ,Iced Coffee,70,4,280
415,2023-07-21,16:29, ,Espresso,40,1,40
416,2023-09-06,17:56, ,Tea,40,1,40
417,2023-07-23,13:24,4378,Latte,60,1,60
417,2023-07-23,13:24,4378,Cappuccino,60,1,60
417,2023-07-23,13:24,4378,Iced Coffee,70,1,70
417,2023-07-23,13:24,4378,Tea,40,1,40
417,2023-07-23,13:24,4378,Espresso,40,1,40
418,2023-07-24,08:39,8061,Mocha,60,1,60
419,2023-07-10,08:57,6700,Espresso,40,1,40
420,2023-08-03,14:38,4906,Cappuccino,60,1,60
421,2023-07-16,08:05,3816,Espresso,40,1,40
422,2023-07-14,11:53, ,Espresso,40,2,80
423,2023-07-29,13:03, ,Espresso,40,3,120
423,2023-07-29,13:03, ,Cappuccino,60,1,60
423,2023-07-29,13:03, ,Iced Coffee,70,1,70
424,2023-09-21,15:32, ,Iced Coffee,70,1,70
425,2023-07-29,10:26,7625,Iced Coffee,70,1,70
425,2023-07-29,10:26,7625,Cappuccino,60,2,120
425,2023-07-29,10:26,7625,Tea,40,4,160
426,2023-08-15,13:15,9133,Espresso,40,1,40
427,2023-09-10,17:22,8311,Espresso,40,1,40
427,2023-09-10,17:22,8311,Cappuccino,60,1,60
428,2023-09-08,14:58,1817,Cappuccino,60,1,60
429,2023-09-05,09:08,1197,Mocha,60,1,60
430,2023-07-31,13:41, ,Iced Coffee,70,1,70
431,2023-07-03,16:07,9462,Cappuccino,60,3,180
432,2023-09-04,16:58,1710,Mocha,60,2,120
433,2023-07-20,10:52,4777,Cappuccino,60,1,60
434,2023-08-28,08:10,2939,Espresso,40,1,40
435,2023-08-13,09:38,9131,Espresso,40,1,40
436,2023-07-21,09:38,4587,Latte,60,1,60
437,2023-07-29,13:52, ,Latte,60,1,60
438,2023-08-21,11:24, ,Cappuccino,60,1,60
439,2023-09-29,11:55,3888,Cappuccino,60,1,60
439,2023-09-29,11:55,3888,Mocha,60,1,60
439,2023-09-29,11:55,3888,Tea,40,1,40
440,2023-08-10,16:06, ,Espresso,40,1,40
441,2023-09-17,08:30,5884,Espresso,40,1,40
442,2023-09-19,15:26, ,Cappuccino,60,1,60
442,2023-09-19,15:26, ,Iced Coffee,70,1,70
442,2023-09-19,15:26, ,Espresso,40,1,40
443,2023-07-23,15:59,6427,Mocha,60,1,60
444,2023-09-27,11:47,6206,Latte,60,3,180
445,2023-08-05,16:44,4684,Latte,60,1,60
446,2023-09-26,16:40,6157,Cappuccino,60,1,60
447,2023-08-26,11:49, ,Espresso,40,1,40
448,2023-08-30,09:41,3035,Espresso,40,1,40
449,2023-07-19,08:35, ,Mocha,60,1,60
450,2023-09-02,15:46, ,Mocha,60,1,60
451,2023-08-14,10:34, ,Espresso,40,1,40
451,2023-08-14,10:34, ,Mocha,60,1,60
451,2023-08-14,10:34, ,Tea,40,1,40
451,2023-08-14,10:34, ,Latte,60,1,60
452,2023-08-12,17:47,7191,Tea,40,2,80
453,2023-07-25,09:24,9738,Cappuccino,60,1,60
454,2023-08-14,09:17,9074,Cappuccino,60,1,60
455,2023-08-02,13:16, ,Cappuccino,60,3,180
456,2023-07-05,11:17, ,Cappuccino,60,1,60
456,2023-07-05,11:17, ,Latte,60,2,120
456,2023-07-05,11:17, ,Espresso,40,1,40
456,2023-07-05,11:17, ,Tea,40,1,40
457,2023-08-10,08:34, ,Cappuccino,60,1,60
458,2023-09-11,16:08, ,Latte,60,1,60
459,2023-08-24,08:53,1886,Iced Coffee,70,1,70
459,2023-08-24,08:53,1886,Tea,40,1,40
460,2023-08-22,12:30,4976,Latte,60,2,120
461,2023-07-12,16:18, ,Latte,60,1,60
462,2023-08-21,11:23, ,Tea,40,1,40
462,2023-08-21,11:23, ,Cappuccino,60,3,180
463,2023-09-15,14:28, ,Mocha,60,3,180
464,2023-08-14,17:03,5458,Cappuccino,60,1,60
464,2023-08-14,17:03,5458,Mocha,60,2,120
464,2023-08-14,17:03,5458,Tea,40,1,40
464,2023-08-14,17:03,5458,Latte,60,1,60
465,2023-08-18,16:07,2474,Iced Coffee,70,1,70
466,2023-07-27,10:38,8593,Latte,60,1,60
467,2023-07-03,12:57,5110,Iced Coffee,70,1,70
467,2023-07-03,12:57,5110,Tea,40,1,40
467,2023-07-03,12:57,5110,Mocha,60,1,60
467,2023-07-03,12:57,5110,Espresso,40,1,40
467,2023-07-03,12:57,5110,Cappuccino,60,1,60
468,2023-09-09,14:28,6612,Cappuccino,60,1,60
469,2023-07-19,15:49, ,Espresso,40,3,120
469,2023-07-19,15:49, ,Tea,40,1,40
469,2023-07-19,15:49, ,Mocha,60,1,60
469,2023-07-19,15:49, ,Latte,60,1,60
470,2023-07-31,12:24, ,Tea,40,1,40
471,2023-09-03,16:22, ,Mocha,60,1,60
472,2023-08-03,10:43, ,Cappuccino,60,1,60
473,2023-07-22,17:27,3239,Mocha,60,2,120
474,2023-09-08,14:19,7484,Latte,60,1,60
475,2023-08-24,09:52, ,Mocha,60,2,120
476,2023-07-26,14:51,7726,Mocha,60,1,60
476,2023-07-26,14:51,7726,Tea,40,3,120
476,2023-07-26,14:51,7726,Iced Coffee,70,1,70
476,2023-07-26,14:51,7726,Espresso,40,1,40
476,2023-07-26,14:51,7726,Cappuccino,60,1,60
477,2023-07-06,15:18, ,Espresso,40,1,40
478,2023-08-29,17:49,6697,Iced Coffee,70,1,70
479,2023-07-30,17:42,8114,Espresso,40,1,40
480,2023-08-16,13:57, ,Tea,40,3,120
480,2023-08-16,13:57, ,Mocha,60,1,60
480,2023-08-16,13:57, ,Espresso,40,2,80
480,2023-08-16,13:57, ,Latte,60,3,180
480,2023-08-16,13:57, ,Cappuccino,60,1,60
481,2023-08-22,11:28,5154,Latte,60,1,60
481,2023-08-22,11:28,5154,Espresso,40,1,40
481,2023-08-22,11:28,5154,Tea,40,1,40
481,2023-08-22,11:28,5154,Iced Coffee,70,1,70
481,2023-08-22,11:28,5154,Cappuccino,60,1,60
482,2023-08-17,14:07,2237,Tea,40,1,40
482,2023-08-17,14:07,2237,Espresso,40,1,40
482,2023-08-17,14:07,2237,Cappuccino,60,1,60
483,2023-07-26,11:28,8147,Iced Coffee,70,3,210
484,2023-07-23,14:58,4925,Mocha,60,2,120
485,2023-09-21,11:56,7533,Espresso,40,1,40
486,2023-08-03,17:40, ,Cappuccino,60,1,60
486,2023-08-03,17:40, ,Iced Coffee,70,1,70
486,2023-08-03,17:40, ,Tea,40,1,40
486,2023-08-03,17:40, ,Espresso,40,1,40
487,2023-08-22,11:29,3051,Espresso,40,1,40
488,2023-09-27,10:01, ,Cappuccino,60,3,180
489,2023-08-26,16:10, ,Mocha,60,1,60
490,2023-07-14,09:14,4871,Espresso,40,1,40
491,2023-08-25,09:37,2003,Mocha,60,1,60
492,2023-07-22,15:43, ,Latte,60,1,60
492,2023-07-22,15:43, ,Cappuccino,60,1,60
492,2023-07-22,15:43, ,Espresso,40,1,40
492,2023-07-22,15:43, ,Mocha,60,1,60
492,2023-07-22,15:43, ,Tea,40,1,40
493,2023-07-25,15:48,5631,Espresso,40,1,40
494,2023-07-08,13:00,6369,Cappuccino,60,1,60
495,2023-08-16,10:54,9023,Latte,60,1,60
496,2023-08-03,17:35, ,Cappuccino,60,1,60
497,2023-08-27,12:47,5569,Espresso,40,1,40
498,2023-07-21,16:05,3132,Espresso,40,2,80
499,2023-07-30,09:15,1930,Espresso,40,2,80
500,2023-07-07,08:06, ,Tea,40,4,160
