transaction_id,date,time,royalty_number,drink_type,unit_price,unit_sold,total_sale
342,2023-08-24,16:43, ,Latte,60,1,60
342,2023-08-24,16:43, ,Iced Coffee,70,1,70
343,2023-09-22,08:46,2757,Cappuccino,60,1,60
344,2023-07-11,14:35,8178,Tea,40,1,40
345,2023-08-03,12:36,7972,Cappuccino,60,2,120
346,2023-09-03,12:57,5286,Cappuccino,60,3,180
346,2023-09-03,12:57,5286,Iced Coffee,70,1,70
347,2023-08-06,17:03, ,Cappuccino,60,1,60
348,2023-08-30,15:24, ,Iced Coffee,70,1,70
349,2023-07-01,15:03, ,Mocha,60,1,60
350,2023-09-11,10:25, ,Espresso,40,2,80
351,2023-07-25,10:55,7629,Tea,40,1,40
352,2023-07-27,12:25, ,Cappuccino,60,1,60
353,2023-07-06,09:07, ,Tea,40,1,40
354,2023-07-30,13:35, ,Cappuccino,60,2,120
355,2023-09-02,12:59, ,Cappuccino,60,1,60
355,2023-09-02,12:59, ,Mocha,60,1,60
355,2023-09-02,12:59, ,Iced Coffee,70,3,210
356,2023-07-19,14:10, ,Cappuccino,60,1,60
357,2023-08-25,17:28,9573,Espresso,40,1,40
358,2023-09-15,17:19,7832,Mocha,60,1,60
359,2023-07-07,09:02,2056,Mocha,60,1,60
360,2023-08-15,10:24, ,Espresso,40,1,40
361,2023-09-24,13:26,1585,Tea,40,1,40
362,2023-08-16,15:02, ,Latte,60,2,120
362,2023-08-16,15:02, ,Iced Coffee,70,1,70
362,2023-08-16,15:02, ,Tea,40,1,40
363,2023-08-28,15:41, ,Mocha,60,1,60
364,2023-09-01,08:17, ,Mocha,60,1,60
365,2023-07-03,10:19,2620,Tea,40,1,40
366,2023-07-23,15:39,9483,Espresso,40,1,40
367,2023-09-15,08:21, ,Iced Coffee,70,1,70
368,2023-08-25,11:59,4433,Espresso,40,1,40
368,2023-08-25,11:59,4433,Latte,60,3,180
368,2023-08-25,11:59,4433,Cappuccino,60,1,60
369,2023-08-08,12:01,1497,Tea,40,4,160
370,2023-07-06,08:40,9626,Tea,40,1,40
370,2023-07-06,08:40,9626,Latte,60,1,60
370,2023-07-06,08:40,9626,Espresso,40,1,40
370,2023-07-06,08:40,9626,Cappuccino,60,1,60
371,2023-08-19,16:33, ,Mocha,60,1,60
372,2023-08-28,13:22,4598,Espresso,40,1,40
373,2023-07-16,14:45, ,Espresso,40,1,40
373,2023-07-16,14:45, ,Cappuccino,60,1,60
373,2023-07-16,14:45, ,Tea,40,1,40
373,2023-07-16,14:45, ,Latte,60,1,60
374,2023-09-25,16:05,2443,Cappuccino,60,2,120
375,2023-08-18,12:56, ,Espresso,40,1,40
376,2023-07-19,16:40, ,Mocha,60,1,60
377,2023-08-29,08:43,6383,Latte,60,1,60
377,2023-08-29,08:43,6383,Iced Coffee,70,1,70
378,2023-08-23,17:18,4877,Iced Coffee,70,1,70
379,2023-07-19,12:30, ,Cappuccino,60,1,60
379,2023-07-19,12:30, ,Espresso,40,1,40
379,2023-07-19,12:30, ,Tea,40,4,160
379,2023-07-19,12:30, ,Mocha,60,1,60
379,2023-07-19,12:30, ,Latte,60,1,60
380,2023-08-06,12:10, ,Espresso,40,1,40
381,2023-08-06,17:59,6761,Mocha,60,1,60
382,2023-09-06,17:40, ,Tea,40,1,40
383,2023-07-10,17:51,4324,Iced Coffee,70,4,280
384,2023-08-17,13:42,7052,Tea,40,2,80
385,2023-07-01,17:35,7972,Espresso,40,1,40
386,2023-09-11,09:00,9274,Tea,40,4,160
387,2023-09-20,13:06, ,Latte,60,3,180
388,2023-09-03,10:17,8912,Cappuccino,60,1,60
389,2023-07-26,14:22,2069,Tea,40,1,40
390,2023-08-30,15:08,8179,Espresso,40,1,40
391,2023-08-06,14:42,9084,Espresso,40,1,40
392,2023-09-17,15:04,5819,Cappuccino,60,1,60
392,2023-09-17,15:04,5819,Mocha,60,1,60
392,2023-09-17,15:04,5819,Latte,60,1,60
392,2023-09-17,15:04,5819,Espresso,40,2,80
393,2023-07-06,15:20,3722,Tea,40,2,80
394,2023-07-14,09:00, ,Cappuccino,60,1,60
394,2023-07-14,09:00, ,Latte,60,3,180
395,2023-09-12,14:12,4879,Latte,60,4,240
396,2023-09-08,14:59,8849,Latte,60,1,60
397,2023-09-16,11:21, ,Cappuccino,60,3,180
398,2023-08-03,17:05,9594,Iced Coffee,70,1,70
398,2023-08-03,17:05,9594,Tea,40,1,40
399,2023-09-03,11:22,1362,Cappuccino,60,1,60
400,2023-07-04,10:23,2433,Iced Coffee,70,3,210
401,2023-08-15,09:41, ,Tea,40,1,40
401,2023-08-15,09:41, ,Latte,60,1,60
402,2023-09-09,08:28, ,Latte,60,1,60
403,2023-08-28,15:57, ,Iced Coffee,70,1,70
404,2023-08-22,13:20,3148,Tea,40,3,120
405,2023-09-06,13:42,7825,Cappuccino,60,1,60
405,2023-09-06,13:42,7825,Mocha,60,1,60
405,2023-09-06,13:42,7825,Espresso,40,1,40
405,2023-09-06,13:42,7825,Tea,40,1,40
405,2023-09-06,13:42,7825,Iced Coffee,70,1,70
406,2023-07-12,14:49,9861,Cappuccino,60,1,60
406,2023-07-12,14:49,9861,Tea,40,1,40
407,2023-09-04,13:44,2040,Tea,40,1,40
408,2023-07-22,08:56,7853,Tea,40,2,80
409,2023-07-09,15:46, ,Espresso,40,1,40
410,2023-08-01,11:29,6710,Iced Coffee,70,2,140
411,2023-08-17,17:32, ,Espresso,40,1,40
412,2023-09-16,16:10, ,Espresso,40,1,40
412,2023-09-16,16:10, ,Tea,40,4,160
413,2023-09-17,10:29,2957,Mocha,60,1,60
413,2023-09-17,10:29,2957,Cappuccino,60,1,60
413,2023-09-17,10:29,2957,Latte,60,1,60
413,2023-09-17,10:29,2957,Iced Coffee,70,1,70
414,2023-09-21,15:13, ,Latte,60,1,60
414,2023-09-21,15:13, ,Espresso,40,1,40
415,2023-09-05,15:25, ,Latte,60,1,60
416,2023-09-23,08:32,3133,Mocha,60,1,60
417,2023-07-21,10:19,8300,Espresso,40,3,120
418,2023-08-29,15:36,4113,Cappuccino,60,2,120
419,2023-08-27,13:31,4772,Mocha,60,1,60
419,2023-08-27,13:31,4772,Iced Coffee,70,2,140
420,2023-08-03,12:37,3111,Cappuccino,60,2,120
421,2023-08-23,11:07, ,Iced Coffee,70,1,70
422,2023-07-02,14:44,7887,Tea,40,1,40
423,2023-09-09,15:49,6520,Mocha,60,1,60
424,2023-09-29,10:25, ,Iced Coffee,70,3,210
424,2023-09-29,10:25, ,Espresso,40,2,80
424,2023-09-29,10:25, ,Latte,60,1,60
424,2023-09-29,10:25, ,Cappuccino,60,2,120
424,2023-09-29,10:25, ,Mocha,60,1,60
425,2023-09-17,08:41,6386,Cappuccino,60,1,60
426,2023-07-18,09:12,3922,Tea,40,1,40
427,2023-07-27,15:40,5214,Latte,60,3,180
427,2023-07-27,15:40,5214,Espresso,40,2,80
427,2023-07-27,15:40,5214,Iced Coffee,70,1,70
427,2023-07-27,15:40,5214,Cappuccino,60,1,60
427,2023-07-27,15:40,5214,Mocha,60,1,60
428,2023-08-02,16:34,4039,Iced Coffee,70,1,70
429,2023-08-01,13:59,3578,Espresso,40,4,160
430,2023-09-28,10:45,9018,Latte,60,2,120
431,2023-08-19,11:56,5330,Tea,40,1,40
431,2023-08-19,11:56,5330,Mocha,60,1,60
432,2023-09-08,10:54, ,Cappuccino,60,1,60
433,2023-08-11,15:52,6000,Mocha,60,1,60
434,2023-09-15,16:11, ,Tea,40,2,80
434,2023-09-15,16:11, ,Cappuccino,60,1,60
435,2023-09-18,12:47,9468,Latte,60,1,60
436,2023-08-08,14:46,8830,Mocha,60,1,60
437,2023-09-18,11:10, ,Cappuccino,60,1,60
437,2023-09-18,11:10, ,Mocha,60,1,60
437,2023-09-18,11:10, ,Tea,40,1,40
438,2023-09-20,11:02,2881,Iced Coffee,70,2,140
438,2023-09-20,11:02,2881,Latte,60,1,60
438,2023-09-20,11:02,2881,Tea,40,1,40
438,2023-09-20,11:02,2881,Mocha,60,1,60
438,2023-09-20,11:02,2881,Cappuccino,60,1,60
439,2023-08-08,11:45,1094,Iced Coffee,70,3,210
440,2023-08-13,13:20, ,Tea,40,1,40
440,2023-08-13,13:20, ,Iced Coffee,70,1,70
440,2023-08-13,13:20, ,Latte,60,3,180
440,2023-08-13,13:20, ,Mocha,60,1,60
440,2023-08-13,13:20, ,Cappuccino,60,1,60
441,2023-07-29,08:32,4452,Latte,60,3,180
442,2023-07-18,09:10,3345,Latte,60,1,60
443,2023-07-17,15:28,8028,Iced Coffee,70,1,70
443,2023-07-17,15:28,8028,Latte,60,1,60
443,2023-07-17,15:28,8028,Tea,40,1,40
444,2023-09-12,10:39,2599,Cappuccino,60,1,60
445,2023-08-24,10:04, ,Cappuccino,60,2,120
446,2023-08-15,09:42, ,Mocha,60,1,60
446,2023-08-15,09:42, ,Espresso,40,2,80
446,2023-08-15,09:42, ,Latte,60,3,180
446,2023-08-15,09:42, ,Tea,40,1,40
447,2023-08-04,16:08, ,Cappuccino,60,2,120
448,2023-09-29,08:33, ,Cappuccino,60,1,60
449,2023-09-06,09:22,9189,Mocha,60,1,60
450,2023-09-08,14:34,3324,Latte,60,1,60
450,2023-09-08,14:34,3324,Espresso,40,1,40
450,2023-09-08,14:34,3324,Cappuccino,60,1,60
450,2023-09-08,14:34,3324,Mocha,60,1,60
451,2023-09-09,15:00,2535,Mocha,60,1,60
452,2023-09-29,09:31,9934,Mocha,60,3,180
453,2023-07-19,11:52, ,Espresso,40,1,40
454,2023-09-14,16:20,2014,Espresso,40,1,40
454,2023-09-14,16:20,2014,Mocha,60,1,60
455,2023-07-30,15:33, ,Cappuccino,60,1,60
456,2023-08-03,11:41,1195,Tea,40,1,40
456,2023-08-03,11:41,1195,Mocha,60,1,60
456,2023-08-03,11:41,1195,Cappuccino,60,1,60
456,2023-08-03,11:41,1195,Latte,60,3,180
457,2023-07-30,09:52,1709,Mocha,60,1,60
458,2023-08-17,17:06, ,Cappuccino,60,3,180
458,2023-08-17,17:06, ,Iced Coffee,70,1,70
458,2023-08-17,17:06, ,Mocha,60,1,60
458,2023-08-17,17:06, ,Latte,60,3,180
459,2023-08-25,10:48,8217,Mocha,60,2,120
460,2023-07-22,12:04,6207,Mocha,60,1,60
461,2023-09-09,08:55,6603,Espresso,40,3,120
462,2023-07-17,16:44, ,Cappuccino,60,1,60
463,2023-07-16,16:21,2611,Latte,60,1,60
464,2023-09-22,13:02,5849,Cappuccino,60,1,60
465,2023-09-30,16:25,6093,Latte,60,1,60
466,2023-09-09,15:34,8963,Espresso,40,4,160
467,2023-09-10,12:21, ,Tea,40,1,40
468,2023-08-11,13:52,1841,Iced Coffee,70,1,70
469,2023-07-14,11:14, ,Cappuccino,60,1,60
470,2023-08-31,16:59,5956,Espresso,40,1,40
471,2023-07-01,09:11,5038,Espresso,40,1,40
472,2023-08-16,10:02,3444,Espresso,40,1,40
473,2023-09-04,08:29,3479,Iced Coffee,70,2,140
474,2023-09-25,13:32,9728,Latte,60,1,60
475,2023-09-19,08:30,9981,Iced Coffee,70,1,70
476,2023-08-18,09:30,6096,Espresso,40,1,40
477,2023-07-04,08:33,2877,Iced Coffee,70,1,70
478,2023-09-16,15:21,4284,Espresso,40,1,40
479,2023-08-30,09:25, ,Cappuccino,60,1,60
480,2023-07-17,13:12, ,Cappuccino,60,1,60
481,2023-07-12,13:19, ,Latte,60,1,60
482,2023-07-02,15:57,2228,Cappuccino,60,3,180
483,2023-08-27,11:07,8381,Espresso,40,4,160
484,2023-07-10,08:20, ,Mocha,60,1,60
485,2023-08-20,17:52,7282,Latte,60,1,60
486,2023-07-17,12:31, ,Cappuccino,60,1,60
487,2023-08-31,09:55, ,Tea,40,2,80
488,2023-09-04,13:11, ,Mocha,60,2,120
489,2023-07-31,12:17, ,Latte,60,1,60
490,2023-09-08,10:23,5431,Latte,60,1,60
491,2023-08-24,16:20,9359,Iced Coffee,70,1,70
492,2023-08-16,10:45,5069,Cappuccino,60,1,60
492,2023-08-16,10:45,5069,Espresso,40,1,40
493,2023-09-24,08:08,6611,Espresso,40,1,40
494,2023-07-11,08:24,5801,Latte,60,1,60
495,2023-08-28,08:30,4251,Latte,60,1,60
496,2023-09-21,17:14,4108,Tea,40,1,40
496,2023-09-21,17:14,4108,Latte,60,1,60
496,2023-09-21,17:14,4108,Cappuccino,60,1,60
496,2023-09-21,17:14,4108,Iced Coffee,70,1,70
496,2023-09-21,17:14,4108,Espresso,40,1,40
497,2023-08-12,09:48,3199,Latte,60,1,60
497,2023-08-12,09:48,3199,Cappuccino,60,1,60
497,2023-08-12,09:48,3199,Iced Coffee,70,1,70
497,2023-08-12,09:48,3199,Tea,40,1,40
498,2023-08-08,16:38, ,Espresso,40,1,40
499,2023-08-04,16:49, ,Espresso,40,1,40
500,2023-07-19,11:21,8029,Mocha,60,1,60
501,2023-08-13,17:05,2017,Iced Coffee,70,1,70
502,2023-08-26,08:59,3490,Mocha,60,1,60
503,2023-09-15,13:31, ,Iced Coffee,70,3,210
504,2023-07-08,14:36, ,Tea,40,1,40
505,2023-08-17,16:52,6942,Tea,40,1,40
506,2023-09-01,17:26, ,Iced Coffee,70,1,70
507,2023-08-21,08:05,1714,Iced Coffee,70,1,70
508,2023-07-25,13:16, ,Tea,40,2,80
509,2023-08-06,11:20, ,Espresso,40,1,40
510,2023-07-16,14:43,3726,Espresso,40,1,40
511,2023-09-03,15:17, ,Iced Coffee,70,2,140
512,2023-08-19,14:58,1106,Iced Coffee,70,1,70
513,2023-07-01,17:43, ,Tea,40,1,40
514,2023-07-07,16:58,4093,Cappuccino,60,1,60
515,2023-07-27,09:55, ,Mocha,60,1,60
516,2023-07-05,16:03, ,Iced Coffee,70,1,70
517,2023-09-20,15:14,3261,Mocha,60,1,60
518,2023-07-13,08:53,6219,Cappuccino,60,1,60
518,2023-07-13,08:53,6219,Tea,40,4,160
518,2023-07-13,08:53,6219,Iced Coffee,70,1,70
518,2023-07-13,08:53,6219,Espresso,40,2,80
518,2023-07-13,08:53,6219,Mocha,60,3,180
519,2023-09-02,13:47,5121,Espresso,40,1,40
520,2023-08-31,08:25, ,Tea,40,1,40
521,2023-09-30,13:13,4443,Cappuccino,60,2,120
522,2023-09-14,12:43, ,Latte,60,1,60
522,2023-09-14,12:43, ,Cappuccino,60,4,240
522,2023-09-14,12:43, ,Iced Coffee,70,2,140
522,2023-09-14,12:43, ,Tea,40,1,40
523,2023-09-01,16:40, ,Mocha,60,1,60
524,2023-08-21,17:53, ,Tea,40,1,40
525,2023-07-03,11:56,4412,Cappuccino,60,2,120
525,2023-07-03,11:56,4412,Espresso,40,1,40
526,2023-07-20,13:34, ,Latte,60,1,60
527,2023-07-08,11:21, ,Cappuccino,60,1,60
528,2023-09-15,13:29,8190,Iced Coffee,70,1,70
529,2023-09-05,15:30,7261,Tea,40,1,40
530,2023-08-26,17:45, ,Tea,40,1,40
531,2023-07-01,08:48,7988,Mocha,60,1,60
531,2023-07-01,08:48,7988,Tea,40,1,40
531,2023-07-01,08:48,7988,Espresso,40,1,40
531,2023-07-01,08:48,7988,Latte,60,2,120
532,2023-08-27,14:08,8978,Tea,40,1,40
533,2023-08-01,12:36,8587,Tea,40,1,40
534,2023-09-25,17:29,9948,Mocha,60,1,60
535,2023-09-13,16:32, ,Mocha,60,1,60
536,2023-08-07,11:58, ,Tea,40,1,40
537,2023-09-03,17:27,9542,Latte,60,1,60
538,2023-08-21,12:14,6574,Iced Coffee,70,1,70
539,2023-07-13,14:50, ,Latte,60,1,60
540,2023-08-29,08:58,1529,Espresso,40,2,80
541,2023-07-26,13:46, ,Tea,40,1,40
542,2023-08-09,17:08,1794,Mocha,60,4,240
543,2023-08-03,14:26,5882,Mocha,60,1,60
544,2023-07-25,13:35,4749,Latte,60,1,60
545,2023-07-08,11:45, ,Espresso,40,3,120
546,2023-09-07,11:31, ,Cappuccino,60,1,60
547,2023-09-20,17:21,3601,Iced Coffee,70,2,140
548,2023-09-08,13:06,7707,Espresso,40,1,40
549,2023-09-08,08:43,9326,Latte,60,2,120
550,2023-09-20,09:30, ,Espresso,40,1,40
551,2023-07-21,11:38, ,Latte,60,1,60
552,2023-09-25,12:28, ,Iced Coffee,70,1,70
553,2023-07-02,15:03,8728,Iced Coffee,70,1,70
553,2023-07-02,15:03,8728,Mocha,60,1,60
553,2023-07-02,15:03,8728,Tea,40,4,160
554,2023-09-13,11:09, ,Mocha,60,1,60
555,2023-09-09,10:43,1147,Mocha,60,3,180
556,2023-08-18,09:16, ,Cappuccino,60,1,60
557,2023-08-25,17:07,9650,Latte,60,4,240
558,2023-08-21,17:27,5239,Cappuccino,60,1,60
559,2023-08-09,17:10,4348,Mocha,60,1,60
560,2023-07-01,14:49,8676,Iced Coffee,70,1,70
561,2023-07-31,09:05, ,Mocha,60,1,60
562,2023-08-12,12:51,7262,Cappuccino,60,1,60
562,2023-08-12,12:51,7262,Espresso,40,1,40
562,2023-08-12,12:51,7262,Tea,40,1,40
562,2023-08-12,12:51,7262,Iced Coffee,70,4,280
562,2023-08-12,12:51,7262,Latte,60,2,120
563,2023-09-26,15:27,5314,Iced Coffee,70,1,70
563,2023-09-26,15:27,5314,Espresso,40,1,40
564,2023-09-10,15:40,6363,Espresso,40,1,40
565,2023-07-05,13:03, ,Cappuccino,60,1,60
566,2023-09-01,10:10, ,Espresso,40,4,160
566,2023-09-01,10:10, ,Cappuccino,60,3,180
567,2023-07-26,14:42, ,Mocha,60,1,60
568,2023-07-18,14:00,8240,Iced Coffee,70,1,70
569,2023-08-20,12:06,2434,Iced Coffee,70,1,70
569,2023-08-20,12:06,2434,Latte,60,1,60
569,2023-08-20,12:06,2434,Mocha,60,1,60
569,2023-08-20,12:06,2434,Tea,40,1,40
569,2023-08-20,12:06,2434,Espresso,40,2,80
570,2023-09-02,13:03,1120,Iced Coffee,70,1,70
570,2023-09-02,13:03,1120,Tea,40,1,40
570,2023-09-02,13:03,1120,Latte,60,3,180
570,2023-09-02,13:03,1120,Cappuccino,60,1,60
571,2023-07-18,16:17, ,Espresso,40,1,40
572,2023-09-12,10:53,8074,Tea,40,1,40
573,2023-07-02,13:43,5803,Latte,60,1,60
574,2023-07-23,09:57, ,Espresso,40,1,40
575,2023-08-03,17:16,3962,Cappuccino,60,1,60
576,2023-07-28,17:58,7300,Cappuccino,60,1,60
577,2023-09-21,13:59,1274,Mocha,60,1,60
578,2023-07-30,16:12,3702,Iced Coffee,70,1,70
579,2023-07-03,10:14, ,Iced Coffee,70,2,140
579,2023-07-03,10:14, ,Cappuccino,60,1,60
580,2023-09-01,11:56, ,Tea,40,1,40
581,2023-08-25,12:21,5764,Latte,60,3,180
582,2023-07-11,13:20, ,Mocha,60,1,60
583,2023-09-29,17:50, ,Tea,40,1,40
584,2023-08-23,16:42,1756,Iced Coffee,70,1,70
585,2023-09-27,15:35, ,Mocha,60,4,240
586,2023-08-24,17:56,3382,Cappuccino,60,1,60
587,2023-07-10,11:24,1144,Latte,60,1,60
588,2023-09-14,13:30,8982,Iced Coffee,70,1,70
589,2023-08-19,11:01,9194,Iced Coffee,70,2,140
590,2023-07-17,16:54,3043,Espresso,40,1,40
591,2023-09-05,17:12,1800,Tea,40,3,120
592,2023-09-12,11:28,6526,Cappuccino,60,1,60
593,2023-07-30,14:25,7993,Latte,60,1,60
593,2023-07-30,14:25,7993,Cappuccino,60,2,120
593,2023-07-30,14:25,7993,Espresso,40,4,160
593,2023-07-30,14:25,7993,Iced Coffee,70,1,70
594,2023-08-30,11:37, ,Latte,60,4,240
595,2023-07-02,17:49,3550,Mocha,60,1,60
596,2023-09-16,08:24,3988,Mocha,60,1,60
596,2023-09-16,08:24,3988,Tea,40,1,40
596,2023-09-16,08:24,3988,Latte,60,1,60
597,2023-07-22,11:00, ,Espresso,40,1,40
598,2023-07-26,08:59,8680,Latte,60,1,60
599,2023-08-30,15:49,2749,Cappuccino,60,1,60
600,2023-07-27,12:33,2127,Espresso,40,1,40
601,2023-07-15,17:56,7130,Cappuccino,60,2,120
602,2023-09-07,16:47, ,Latte,60,2,120
603,2023-08-01,11:30, ,Tea,40,1,40
603,2023-08-01,11:30, ,Mocha,60,1,60
603,2023-08-01,11:30, ,Iced Coffee,70,1,70
603,2023-08-01,11:30, ,Espresso,40,4,160
603,2023-08-01,11:30, ,Cappuccino,60,2,120
604,2023-07-17,16:45, ,Latte,60,1,60
604,2023-07-17,16:45, ,Tea,40,1,40
604,2023-07-17,16:45, ,Iced Coffee,70,1,70
605,2023-08-20,08:43, ,Iced Coffee,70,1,70
606,2023-09-09,09:42, ,Mocha,60,1,60
607,2023-07-17,10:52,1222,Espresso,40,1,40
608,2023-09-06,11:59,1841,Tea,40,3,120
608,2023-09-06,11:59,1841,Cappuccino,60,4,240
608,2023-09-06,11:59,1841,Iced Coffee,70,1,70
608,2023-09-06,11:59,1841,Mocha,60,1,60
609,2023-08-20,11:46,1023,Cappuccino,60,1,60
610,2023-09-15,13:50, ,Tea,40,2,80
611,2023-08-23,09:06,9183,Iced Coffee,70,4,280
612,2023-08-31,08:33,5906,Cappuccino,60,1,60
613,2023-09-09,10:31, ,Mocha,60,1,60
614,2023-08-19,14:54, ,Cappuccino,60,2,120
615,2023-09-08,13:33,9612,Cappuccino,60,1,60
616,2023-07-21,14:22, ,Latte,60,1,60
616,2023-07-21,14:22, ,Cappuccino,60,1,60
616,2023-07-21,14:22, ,Espresso,40,1,40
616,2023-07-21,14:22, ,Tea,40,1,40
616,2023-07-21,14:22, ,Iced Coffee,70,1,70
617,2023-07-07,08:32,1526,Cappuccino,60,1,60
618,2023-07-22,11:34, ,Tea,40,1,40
618,2023-07-22,11:34, ,Iced Coffee,70,4,280
619,2023-08-08,11:01, ,Latte,60,2,120
620,2023-07-14,16:32,6324,Espresso,40,1,40
620,2023-07-14,16:32,6324,Tea,40,1,40
620,2023-07-14,16:32,6324,Latte,60,1,60
620,2023-07-14,16:32,6324,Cappuccino,60,1,60
621,2023-07-16,13:38,4241,Cappuccino,60,3,180
621,2023-07-16,13:38,4241,Espresso,40,1,40
621,2023-07-16,13:38,4241,Latte,60,1,60
622,2023-09-02,10:00,2400,Iced Coffee,70,2,140
623,2023-08-16,16:47,9414,Cappuccino,60,1,60
624,2023-07-20,14:00, ,Espresso,40,2,80
624,2023-07-20,14:00, ,Mocha,60,1,60
624,2023-07-20,14:00, ,Cappuccino,60,1,60
624,2023-07-20,14:00, ,Iced Coffee,70,1,70
625,2023-07-19,08:04,6825,Espresso,40,1,40
626,2023-08-31,08:29, ,Cappuccino,60,1,60
627,2023-07-23,15:30,6930,Cappuccino,60,1,60
628,2023-08-16,14:50,6954,Tea,40,1,40
629,2023-08-30,11:05,6258,Espresso,40,1,40
630,2023-09-25,13:23, ,Iced Coffee,70,1,70
631,2023-07-16,13:23,2496,Latte,60,1,60
632,2023-08-03,11:45,4677,Latte,60,1,60
632,2023-08-03,11:45,4677,Tea,40,3,120
632,2023-08-03,11:45,4677,Cappuccino,60,2,120
632,2023-08-03,11:45,4677,Espresso,40,1,40
632,2023-08-03,11:45,4677,Mocha,60,1,60
633,2023-09-17,15:03,9795,Tea,40,1,40
634,2023-09-21,09:09, ,Cappuccino,60,1,60
635,2023-07-19,09:40, ,Cappuccino,60,1,60
636,2023-07-13,11:36, ,Latte,60,1,60
637,2023-08-10,17:46,9122,Mocha,60,3,180
637,2023-08-10,17:46,9122,Latte,60,1,60
637,2023-08-10,17:46,9122,Iced Coffee,70,1,70
637,2023-08-10,17:46,9122,Tea,40,1,40
638,2023-09-01,16:08, ,Cappuccino,60,1,60
638,2023-09-01,16:08, ,Mocha,60,2,120
639,2023-08-06,11:43, ,Mocha,60,1,60
640,2023-07-08,17:14, ,Espresso,40,1,40
641,2023-09-27,11:48, ,Iced Coffee,70,3,210
642,2023-08-28,16:02,2482,Iced Coffee,70,1,70
643,2023-09-17,13:16, ,Tea,40,1,40
644,2023-08-28,17:23, ,Espresso,40,1,40
645,2023-08-05,09:11,9984,Espresso,40,1,40
645,2023-08-05,09:11,9984,Iced Coffee,70,1,70
646,2023-07-11,10:21, ,Cappuccino,60,1,60
647,2023-08-30,15:37, ,Cappuccino,60,1,60
648,2023-07-31,10:01,1730,Latte,60,1,60
648,2023-07-31,10:01,1730,Cappuccino,60,1,60
648,2023-07-31,10:01,1730,Espresso,40,1,40
648,2023-07-31,10:01,1730,Tea,40,1,40
648,2023-07-31,10:01,1730,Mocha,60,1,60
649,2023-09-27,10:49,5211,Tea,40,4,160
650,2023-07-29,14:42, ,Latte,60,1,60
651,2023-09-15,11:36,5877,Mocha,60,1,60
652,2023-09-28,13:31,3646,Mocha,60,1,60
653,2023-08-12,13:23, ,Cappuccino,60,1,60
654,2023-08-12,10:31,1752,Espresso,40,2,80
655,2023-09-30,16:48,2552,Iced Coffee,70,1,70
655,2023-09-30,16:48,2552,Espresso,40,1,40
655,2023-09-30,16:48,2552,Mocha,60,1,60
655,2023-09-30,16:48,2552,Tea,40,1,40
656,2023-08-15,14:18,2025,Iced Coffee,70,1,70
657,2023-08-18,13:29, ,Cappuccino,60,3,180
658,2023-08-05,09:46,1831,Latte,60,1,60
659,2023-07-26,08:29, ,Tea,40,1,40
660,2023-07-21,17:00,3091,Latte,60,1,60
661,2023-08-08,15:36,2042,Mocha,60,1,60
662,2023-09-12,13:11, ,Cappuccino,60,1,60
662,2023-09-12,13:11, ,Latte,60,1,60
662,2023-09-12,13:11, ,Espresso,40,1,40
662,2023-09-12,13:11, ,Iced Coffee,70,1,70
662,2023-09-12,13:11, ,Mocha,60,1,60
663,2023-08-26,14:55, ,Latte,60,2,120
664,2023-09-15,13:40,5563,Tea,40,2,80
665,2023-07-06,11:50,7490,Mocha,60,1,60
666,2023-09-03,12:25, ,Mocha,60,1,60
667,2023-07-10,08:55, ,Tea,40,1,40
668,2023-08-22,12:35,5023,Latte,60,2,120
669,2023-08-16,16:25,7229,Tea,40,1,40
670,2023-07-16,17:48,9798,Cappuccino,60,1,60
671,2023-09-21,13:26,1619,Espresso,40,1,40
672,2023-07-17,17:19, ,Mocha,60,1,60
673,2023-07-04,10:40,6446,Tea,40,1,40
674,2023-07-22,08:24,8124,Iced Coffee,70,2,140
675,2023-09-06,17:02, ,Espresso,40,1,40
675,2023-09-06,17:02, ,Cappuccino,60,1,60
675,2023-09-06,17:02, ,Latte,60,1,60
676,2023-09-05,13:06,3827,Iced Coffee,70,1,70
677,2023-09-22,08:43, ,Espresso,40,1,40
678,2023-08-06,17:55,6942,Tea,40,3,120
679,2023-07-05,17:33,1116,Latte,60,1,60
680,2023-08-03,15:55,9004,Cappuccino,60,1,60
681,2023-08-24,08:17, ,Espresso,40,1,40
682,2023-07-28,10:51,3088,Tea,40,1,40
683,2023-08-17,16:55,9526,Espresso,40,1,40
683,2023-08-17,16:55,9526,Mocha,60,1,60
683,2023-08-17,16:55,9526,Iced Coffee,70,1,70
683,2023-08-17,16:55,9526,Cappuccino,60,1,60
684,2023-07-09,11:22,1332,Mocha,60,1,60
684,2023-07-09,11:22,1332,Iced Coffee,70,1,70
685,2023-07-27,08:50,6231,Latte,60,2,120
686,2023-09-28,09:22,8143,Espresso,40,1,40
686,2023-09-28,09:22,8143,Tea,40,1,40
687,2023-09-13,08:12, ,Latte,60,1,60
687,2023-09-13,08:12, ,Tea,40,1,40
687,2023-09-13,08:12, ,Espresso,40,1,40
688,2023-07-17,12:52,2212,Tea,40,1,40
688,2023-07-17,12:52,2212,Mocha,60,2,120
688,2023-07-17,12:52,2212,Iced Coffee,70,1,70
688,2023-07-17,12:52,2212,Cappuccino,60,1,60
689,2023-07-23,10:15,6831,Espresso,40,2,80
690,2023-09-07,14:24, ,Iced Coffee,70,1,70
